,value,Target,taxa,CAZy.ID,pathway_completeness_abundance,pathway_capacity
26241,3.2.1.31,Heparan Sulfate,Clostridium acetobutylicum,GH1,0,1.97012823445052
26242,3.2.1.31,Heparan Sulfate,Streptococcus pneumoniae,GH1,1,3.8980096134335898
26243,3.2.1.31,Heparan Sulfate,Citrobacter rodentium,GH1,1,4.0072442770118
26244,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26245,3.2.1.31,Heparan Sulfate,Prevotella ruminicola,GH2,1,4.4647447951226695
26246,3.2.1.31,Heparan Sulfate,Streptococcus pneumoniae,GH1,1,3.8980096134335898
26247,3.2.1.31,Heparan Sulfate,Shigella sonnei,GH1,1,4.50932433034907
26248,3.2.1.31,Heparan Sulfate,Bacillus velezensis,GH1,1,3.00759183073709
26249,3.2.1.31,Heparan Sulfate,Lactobacillus gasseri,GH1,1,2.45910772294242
26250,3.2.1.31,Heparan Sulfate,Shewanella violacea,GH2,1,2.2145050559343
26251,3.2.1.31,Heparan Sulfate,Rhizobium leguminosarum,GH2,1,2.7656644968592
26252,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26253,3.2.1.31,Heparan Sulfate,Clavibacter michiganensis,GH2,1,3.01942261166098
26254,3.2.1.31,Heparan Sulfate,Rhizobium meliloti,GH2,1,2.88751945185931
26255,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26256,3.2.1.31,Heparan Sulfate,Rothia mucilaginosa,GH1,1,4.3422042707304795
26257,3.2.1.31,Heparan Sulfate,Thermoanaerobacter pseudethanolicus,GH1,1,3.37065589369722
26258,3.2.1.31,Heparan Sulfate,Geobacillus thermodenitrificans,GH2,1,3.27468628825594
26259,3.2.1.31,Heparan Sulfate,Yersinia pseudotuberculosis,GH2,1,3.27182073326526
26260,3.2.1.31,Heparan Sulfate,Streptococcus equi,GH1,1,3.49121082104918
26261,3.2.1.31,Heparan Sulfate,Vibrio antiquarius,GH1,1,1.6423315068367499
26262,3.2.1.31,Heparan Sulfate,Nakamurella multipartita,GH1,1,2.61757467666433
26263,3.2.1.31,Heparan Sulfate,Lactobacillus amylovorus,GH1,1,4.65159310797398
26264,3.2.1.31,Heparan Sulfate,Chitinophaga pinensis,GH2,1,3.13218186064423
26265,3.2.1.31,Heparan Sulfate,Erwinia pyrifoliae,GH1,1,2.91797680755935
26266,3.2.1.31,Heparan Sulfate,Klebsiella oxytoca,GH1,1,2.7159116849064
26267,3.2.1.31,Heparan Sulfate,Citrobacter koseri,GH1,1,4.49522342533549
26268,3.2.1.31,Heparan Sulfate,Clostridium cellulovorans,GH1,1,4.29596725530513
26269,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26270,3.2.1.31,Heparan Sulfate,Shigella flexneri,GH1,1,4.38421820190403
26271,3.2.1.31,Heparan Sulfate,Caldicellulosiruptor kristjanssonii,GH2,1,3.125858087166
26272,3.2.1.31,Heparan Sulfate,Paenibacillus polymyxa,GH2,1,3.72719395517451
26273,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26274,3.2.1.31,Heparan Sulfate,Aeromonas hydrophila,GH2,1,3.1031220522333998
26275,3.2.1.31,Heparan Sulfate,Pseudothermotoga lettingae,GH2,1,2.00306092804824
26276,3.2.1.31,Heparan Sulfate,Actinosynnema mirum,GH1,1,2.69871879128583
26277,3.2.1.31,Heparan Sulfate,Staphylococcus aureus,GH1,1,3.2538166819417103
26278,3.2.1.31,Heparan Sulfate,Pectobacterium carotovorum,GH1,1,3.14644261114384
26279,3.2.1.31,Heparan Sulfate,Alicyclobacillus acidocaldarius,GH1,1,3.38051102884005
26280,3.2.1.31,Heparan Sulfate,Thermotoga neapolitana,GH1,1,2.1948962941343
26281,3.2.1.31,Heparan Sulfate,Shewanella baltica,GH1,1,2.27325869503842
26282,3.2.1.31,Heparan Sulfate,Clavibacter michiganensis,GH1,1,3.01942261166098
26283,3.2.1.31,Heparan Sulfate,Caldicellulosiruptor obsidiansis,GH2,1,3.2322985078661604
26284,3.2.1.31,Heparan Sulfate,Rhizobium leguminosarum,GH2,1,2.7656644968592
26285,3.2.1.31,Heparan Sulfate,Streptococcus pneumoniae,GH1,1,3.8980096134335898
26286,3.2.1.31,Heparan Sulfate,Mycolicibacterium smegmatis,GH1,1,2.24842213775397
26287,3.2.1.31,Heparan Sulfate,Streptococcus pneumoniae,GH1,1,3.8980096134335898
26288,3.2.1.31,Heparan Sulfate,Dictyoglomus turgidum,GH1,1,2.6981981026454003
26289,3.2.1.31,Heparan Sulfate,Clostridium botulinum,GH1,1,4.05397480666556
26290,3.2.1.31,Heparan Sulfate,Bacillus subtilis,GH1,1,3.0206492310500597
26291,3.2.1.31,Heparan Sulfate,Leuconostoc mesenteroides,GH1,1,4.40393892545684
26292,3.2.1.31,Heparan Sulfate,Deinococcus geothermalis,GH1,1,2.5287326529694303
26293,3.2.1.31,Heparan Sulfate,Rhizobium etli,GH2,1,2.8013917811185403
26294,3.2.1.31,Heparan Sulfate,Lactococcus lactis,GH1,1,4.5353188775982005
26295,3.2.1.31,Heparan Sulfate,Corynebacterium kroppenstedtii,GH1,1,2.74850644136162
26296,3.2.1.31,Heparan Sulfate,Bacillus pumilus,GH1,1,3.24867068188371
26297,3.2.1.31,Heparan Sulfate,Pectobacterium carotovorum,GH1,1,3.14644261114384
26298,3.2.1.31,Heparan Sulfate,Vibrio tasmaniensis,GH1,0,1.1399142828274
26299,3.2.1.31,Heparan Sulfate,[Ruminococcus] torques,GH1,1,5.49545959111035
26300,3.2.1.31,Heparan Sulfate,Aliivibrio salmonicida,GH1,1,2.32481868848684
26301,3.2.1.31,Heparan Sulfate,Zunongwangia profunda,GH30,1,3.4931793177685697
26302,3.2.1.31,Heparan Sulfate,Clostridioides difficile,GH1,1,5.0399653062844
26303,3.2.1.31,Heparan Sulfate,Mycolicibacterium smegmatis,GH1,1,2.24842213775397
26304,3.2.1.31,Heparan Sulfate,Roseobacter denitrificans,GH1,1,2.54283357728277
26305,3.2.1.31,Heparan Sulfate,Klebsiella pneumoniae,GH1,1,3.52749946072475
26306,3.2.1.31,Heparan Sulfate,Escherichia coli,GH1,1,4.951896640835541
26307,3.2.1.31,Heparan Sulfate,Streptococcus pyogenes,GH1,1,4.64590972834113
26308,3.2.1.31,Heparan Sulfate,Cronobacter turicensis,GH1,0,1.75620155025933
26309,3.2.1.31,Heparan Sulfate,Caldicellulosiruptor hydrothermalis,GH30,1,3.0839060662181
26310,3.2.1.31,Heparan Sulfate,Salmonella agona,GH30,1,3.5887480315112996
26311,3.2.1.31,Heparan Sulfate,Acidimicrobium ferrooxidans,GH30,1,2.5579474207987403
26312,3.2.1.31,Heparan Sulfate,Streptosporangium roseum,GH2,1,2.7452359403686297
26313,3.2.1.31,Heparan Sulfate,Faecalibacterium prausnitzii,GH2,1,5.70310455655676
26314,3.2.1.31,Heparan Sulfate,Lactobacillus crispatus,GH1,1,3.9118347306094905
26315,3.2.1.31,Heparan Sulfate,Clostridioides difficile,GH1,1,5.0399653062844
26316,3.2.1.31,Heparan Sulfate,Cronobacter sakazakii,GH1,1,3.66391710192657
26317,3.2.1.31,Heparan Sulfate,Sorangium cellulosum,GH1,1,2.50258378723307
26318,3.2.1.31,Heparan Sulfate,Clostridium beijerinckii,GH1,1,4.1721923270502295
26319,3.2.1.31,Heparan Sulfate,uncultured bacterium,GH1,1,4.00635846339548
26320,3.2.1.31,Heparan Sulfate,Streptococcus pneumoniae,GH1,1,3.8980096134335898
26321,3.2.1.31,Heparan Sulfate,Kitasatospora setae,GH1,1,2.8978496090872206
26322,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26323,3.2.1.31,Heparan Sulfate,Shewanella piezotolerans,GH2,1,2.07124584635296
26324,3.2.1.31,Heparan Sulfate,Thermosipho africanus,GH2,0,2.11871883183128
26325,3.2.1.31,Heparan Sulfate,Bacteroides fragilis,GH2,1,5.3304405525083
26326,3.2.1.31,Heparan Sulfate,Faecalibacterium prausnitzii,GH2,1,5.70310455655676
26327,3.2.1.31,Heparan Sulfate,Shigella boydii,GH2,1,4.46740066481724
26328,3.2.1.31,Heparan Sulfate,Citrobacter freundii,GH2,1,2.75564232679752
26329,3.2.1.31,Heparan Sulfate,Lactococcus lactis,GH2,1,4.5353188775982005
26330,3.2.1.31,Heparan Sulfate,Paenibacillus polymyxa,GH1,1,3.72719395517451
26331,3.2.1.31,Heparan Sulfate,Streptomyces ambofaciens,GH1,1,2.5139691602838
26332,3.2.1.31,Heparan Sulfate,Enterococcus faecalis,GH1,1,4.49339211643988
26333,3.2.1.31,Heparan Sulfate,Streptomyces scabiei,GH2,1,2.58395741874664
26334,3.2.1.31,Heparan Sulfate,Blautia obeum,GH2,1,5.41829817977505
26335,3.2.1.31,Heparan Sulfate,Shewanella halifaxensis,GH2,0,1.93344510977603
26336,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26337,3.2.1.31,Heparan Sulfate,Bacteroides fragilis,GH2,1,5.3304405525083
26338,3.2.1.31,Heparan Sulfate,Eubacterium eligens,GH2,1,5.232516295561269
26339,3.2.1.31,Heparan Sulfate,Lactobacillus plantarum,GH2,1,3.4832886780958905
26340,3.2.1.31,Heparan Sulfate,Streptococcus thermophilus,GH2,1,3.2381812750938703
26341,3.2.1.31,Heparan Sulfate,Shigella sonnei,GH2,1,4.50932433034907
26342,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26343,3.2.1.31,Heparan Sulfate,Bacteroides xylanisolvens,CBM57,1,5.75584866860618
26344,3.2.1.31,Heparan Sulfate,Methylorubrum extorquens,CBM57,1,2.8904997794518597
26345,3.2.1.31,Heparan Sulfate,Bacteroides xylanisolvens,CBM57,1,5.75584866860618
26346,3.2.1.31,Heparan Sulfate,Methylorubrum populi,CBM57,1,2.9384091667461605
26347,3.2.1.31,Heparan Sulfate,Zunongwangia profunda,GH2,1,3.4931793177685697
26348,3.2.1.31,Heparan Sulfate,Spirosoma linguale,GH2,1,3.53504920678062
26349,3.2.1.31,Heparan Sulfate,Streptomyces bingchenggensis,GH2,1,2.54626192656466
26350,3.2.1.31,Heparan Sulfate,Parabacteroides distasonis,GH2,1,5.50032629968351
26351,3.2.1.31,Heparan Sulfate,Streptococcus uberis,GH79,1,4.2091536391304
26352,3.2.1.31,Heparan Sulfate,Streptococcus pyogenes,GH1,1,4.64590972834113
26353,3.2.1.31,Heparan Sulfate,Streptococcus uberis,GH1,1,4.2091536391304
26354,3.2.1.31,Heparan Sulfate,Bacillus velezensis,GH1,1,3.00759183073709
26355,3.2.1.31,Heparan Sulfate,Lactobacillus johnsonii,GH1,1,3.82198804499448
26356,3.2.1.31,Heparan Sulfate,Rhodopseudomonas palustris,GH1,1,2.9869192115646803
26357,3.2.1.31,Heparan Sulfate,Prevotella ruminicola,GH2,1,4.4647447951226695
26358,3.2.1.31,Heparan Sulfate,Paenibacillus sp.,GH2,1,3.71630119162046
26359,3.2.1.31,Heparan Sulfate,Burkholderia lata,GH2,1,2.6337882964705197
26360,3.2.1.31,Heparan Sulfate,Thermotoga neapolitana,GH2,1,2.1948962941343
26361,3.2.1.31,Heparan Sulfate,Bacteroides thetaiotaomicron,GH2,1,5.668359111645381
26362,3.2.1.31,Heparan Sulfate,Rhodococcus jostii,GH2,1,2.7436114990081
26363,3.2.1.31,Heparan Sulfate,Klebsiella pneumoniae,GH2,1,3.52749946072475
26364,3.2.1.31,Heparan Sulfate,Streptococcus thermophilus,GH2,1,3.2381812750938703
26365,3.2.1.31,Heparan Sulfate,Halothermothrix orenii,GH2,1,3.3295968544417596
26366,3.2.1.31,Heparan Sulfate,Porphyromonas gingivalis,GH2,1,4.20321558316002
26367,3.2.1.31,Heparan Sulfate,Streptococcus pneumoniae,GH2,1,3.8980096134335898
26368,3.2.1.31,Heparan Sulfate,Prevotella melaninogenica,GH2,1,4.6456222383270305
26369,3.2.1.31,Heparan Sulfate,Shigella boydii,GH2,1,4.46740066481724
26370,3.2.1.31,Heparan Sulfate,Catenulispora acidiphila,GH2,1,2.8865341235953905
26371,3.2.1.31,Heparan Sulfate,Rhizobium leguminosarum,GH2,1,2.7656644968592
26372,3.2.1.31,Heparan Sulfate,Thermotoga naphthophila,GH2,1,2.30188335116755
26373,3.2.1.31,Heparan Sulfate,Porphyromonas gingivalis,GH2,1,4.20321558316002
26374,3.2.1.31,Heparan Sulfate,Rhizobium etli,GH2,1,2.8013917811185403
26375,3.2.1.31,Heparan Sulfate,Bacteroides fragilis,GH2,1,5.3304405525083
26376,3.2.1.31,Heparan Sulfate,Citrobacter koseri,GH2,1,4.49522342533549
26377,3.2.1.31,Heparan Sulfate,Faecalibacterium prausnitzii,GH2,1,5.70310455655676
26378,3.2.1.31,Heparan Sulfate,Parabacteroides distasonis,GH2,1,5.50032629968351
26379,3.2.1.31,Heparan Sulfate,Pseudoalteromonas atlantica,GH2,1,2.3419495330725297
26380,3.2.1.31,Heparan Sulfate,Listeria monocytogenes,GH1,1,2.6521620634898198
26381,3.2.1.31,Heparan Sulfate,Mesoplasma florum,GH1,1,3.52674967225101
26382,3.2.1.31,Heparan Sulfate,Ruminococcus sp.,GH1,1,5.5246742932207
26383,3.2.1.31,Heparan Sulfate,Lactococcus lactis,GH1,1,4.5353188775982005
26384,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26385,3.2.1.31,Heparan Sulfate,Prevotella ruminicola,GH2,1,4.4647447951226695
26386,3.2.1.31,Heparan Sulfate,Parabacteroides distasonis,GH2,1,5.50032629968351
26387,3.2.1.31,Heparan Sulfate,Vibrio antiquarius,GH2,1,1.6423315068367499
26388,3.2.1.31,Heparan Sulfate,Streptococcus pneumoniae,GH1,1,3.8980096134335898
26389,3.2.1.31,Heparan Sulfate,Listeria monocytogenes,GH1,1,2.6521620634898198
26390,3.2.1.31,Heparan Sulfate,Staphylococcus haemolyticus,GH1,1,3.18492570556548
26391,3.2.1.31,Heparan Sulfate,Burkholderia cenocepacia,GH2,1,2.6632988534707205
26392,3.2.1.31,Heparan Sulfate,Listeria welshimeri,GH1,1,3.1649870925538397
26393,3.2.1.31,Heparan Sulfate,Oceanobacillus iheyensis,GH1,1,3.1883232183224304
26394,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26395,3.2.1.31,Heparan Sulfate,Alistipes shahii,GH2,1,5.50700483183818
26396,3.2.1.31,Heparan Sulfate,Bifidobacterium dentium,GH2,1,4.76672559141973
26397,3.2.1.31,Heparan Sulfate,Coprococcus catus,GH2,1,5.20415723236205
26398,3.2.1.31,Heparan Sulfate,Xylella fastidiosa,GH2,1,2.3137356383051095
26399,3.2.1.31,Heparan Sulfate,Beutenbergia cavernae,GH2,1,2.7427122192020805
26400,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26401,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26402,3.2.1.31,Heparan Sulfate,Clostridium perfringens,GH2,1,4.09243971490905
26403,3.2.1.31,Heparan Sulfate,Dickeya paradisiaca,GH1,1,3.0187193215555603
26404,3.2.1.31,Heparan Sulfate,Streptosporangium roseum,GH1,1,2.7452359403686297
26405,3.2.1.31,Heparan Sulfate,Streptococcus pneumoniae,GH1,1,3.8980096134335898
26406,3.2.1.31,Heparan Sulfate,Micromonospora aurantiaca,GH1,1,2.65674751315687
26407,3.2.1.31,Heparan Sulfate,Clostridium botulinum,GH30,1,4.05397480666556
26408,3.2.1.31,Heparan Sulfate,Flavobacterium johnsoniae,GH30,1,3.52515534105155
26409,3.2.1.31,Heparan Sulfate,Chitinophaga pinensis,GH30,1,3.13218186064423
26410,3.2.1.31,Heparan Sulfate,Streptomyces bingchenggensis,GH30,1,2.54626192656466
26411,3.2.1.31,Heparan Sulfate,Flavobacterium johnsoniae,GH30,1,3.52515534105155
26412,3.2.1.31,Heparan Sulfate,Streptomyces ambofaciens,GH30,1,2.5139691602838
26413,3.2.1.31,Heparan Sulfate,Bifidobacterium animalis,GH30,1,4.3260319423846205
26414,3.2.1.31,Heparan Sulfate,Bacteroides vulgatus,GH30,1,5.9811943271971
26415,3.2.1.31,Heparan Sulfate,Hungateiclostridium thermocellum,GH30,1,4.16124436304105
26416,3.2.1.31,Heparan Sulfate,Butyrivibrio proteoclasticus,GH30,1,4.21337592324907
26417,3.2.1.31,Heparan Sulfate,Streptomyces bingchenggensis,GH30,1,2.54626192656466
26418,3.2.1.31,Heparan Sulfate,Streptomyces scabiei,GH30,1,2.58395741874664
26419,3.2.1.31,Heparan Sulfate,Solibacter usitatus,GH30,1,3.6943821763069398
26420,3.2.1.31,Heparan Sulfate,Pseudarthrobacter chlorophenolicus,GH30,1,2.7413600039242594
26421,3.2.1.31,Heparan Sulfate,Flavobacterium johnsoniae,GH30,1,3.52515534105155
26422,3.2.1.31,Heparan Sulfate,Cutibacterium acnes,GH1,1,3.52554168695363
26423,3.2.1.31,Heparan Sulfate,Geobacillus thermodenitrificans,GH1,1,3.27468628825594
26424,3.2.1.31,Heparan Sulfate,Lactobacillus crispatus,GH1,1,3.9118347306094905
26425,3.2.1.31,Heparan Sulfate,Bacteroides fragilis,GH30,1,5.3304405525083
26426,3.2.1.31,Heparan Sulfate,Exiguobacterium sibiricum,GH1,1,3.67713808089575
26427,3.2.1.31,Heparan Sulfate,Pseudarthrobacter chlorophenolicus,GH2,1,2.7413600039242594
26428,3.2.1.31,Heparan Sulfate,Listeria monocytogenes,GH1,1,2.6521620634898198
26429,3.2.1.31,Heparan Sulfate,Xanthomonas campestris,GH30,1,2.8363215345072503
26430,3.2.1.31,Heparan Sulfate,Bacillus subtilis,GH30,1,3.0206492310500597
26431,3.2.1.31,Heparan Sulfate,Bacteroides vulgatus,GH30,1,5.9811943271971
26432,3.2.1.31,Heparan Sulfate,Dickeya zeae,GH30,1,3.05858332003046
26433,3.2.1.31,Heparan Sulfate,Catenulispora acidiphila,GH30,1,2.8865341235953905
26434,3.2.1.31,Heparan Sulfate,Parabacteroides distasonis,GH30,1,5.50032629968351
26435,3.2.1.31,Heparan Sulfate,Cutibacterium acnes,GH2,1,3.52554168695363
26436,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26437,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26438,3.2.1.31,Heparan Sulfate,Solibacter usitatus,GH2,1,3.6943821763069398
26439,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26440,3.2.1.31,Heparan Sulfate,Capnocytophaga ochracea,GH2,1,3.16831196133327
26441,3.2.1.31,Heparan Sulfate,Enterobacter cloacae,GH2,1,2.1789256264175503
26442,3.2.1.31,Heparan Sulfate,Pantoea vagans,GH2,1,3.25252009365206
26443,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26444,3.2.1.31,Heparan Sulfate,Bacteroides thetaiotaomicron,GH2,1,5.668359111645381
26445,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26446,3.2.1.31,Heparan Sulfate,Kineococcus radiotolerans,GH2,1,3.03645741994958
26447,3.2.1.31,Heparan Sulfate,Herpetosiphon aurantiacus,GH2,1,2.46721973706614
26448,3.2.1.31,Heparan Sulfate,Hungateiclostridium thermocellum,GH1,1,4.16124436304105
26449,3.2.1.31,Heparan Sulfate,Roseiflexus sp.,GH1,1,2.09240583754019
26450,3.2.1.31,Heparan Sulfate,Exiguobacterium sp.,GH1,1,3.6040414012016297
26451,3.2.1.31,Heparan Sulfate,Rhizobium leguminosarum,GH2,1,2.7656644968592
26452,3.2.1.31,Heparan Sulfate,Pseudoalteromonas atlantica,GH2,1,2.3419495330725297
26453,3.2.1.31,Heparan Sulfate,Capnocytophaga ochracea,GH2,1,3.16831196133327
26454,3.2.1.31,Heparan Sulfate,Bacteroides fragilis,GH2,1,5.3304405525083
26455,3.2.1.31,Heparan Sulfate,Paenarthrobacter aurescens,GH1,1,2.65457583669122
26456,3.2.1.31,Heparan Sulfate,Jonesia denitrificans,GH1,1,2.9363381901608396
26457,3.2.1.31,Heparan Sulfate,Bifidobacterium animalis,GH2,1,4.3260319423846205
26458,3.2.1.31,Heparan Sulfate,Chitinophaga pinensis,GH2,1,3.13218186064423
26459,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26460,3.2.1.31,Heparan Sulfate,Halanaerobium praevalens,GH2,1,3.1091482245760202
26461,3.2.1.31,Heparan Sulfate,Bacteroides vulgatus,GH2,1,5.9811943271971
26462,3.2.1.31,Heparan Sulfate,Pseudoalteromonas atlantica,GH2,1,2.3419495330725297
26463,3.2.1.31,Heparan Sulfate,Mesoplasma florum,GH1,1,3.52674967225101
26464,3.2.1.31,Heparan Sulfate,Streptococcus mutans,GH1,1,4.02624930443224
26465,3.2.1.31,Heparan Sulfate,Streptomyces scabiei,GH1,1,2.58395741874664
26466,3.2.1.31,Heparan Sulfate,Rhodococcus erythropolis,GH1,1,4.01744103264997
26467,3.2.1.31,Heparan Sulfate,Pediococcus pentosaceus,GH1,1,3.7004506767350094
26468,3.2.1.31,Heparan Sulfate,Deinococcus geothermalis,CBM57,1,2.5287326529694303
26469,3.2.1.31,Heparan Sulfate,Lactobacillus paracasei,GH1,1,4.03996324087402
26470,3.2.1.31,Heparan Sulfate,Paenibacillus polymyxa,GH1,1,3.72719395517451
26471,3.2.1.31,Heparan Sulfate,Nocardioides sp.,GH1,1,2.5287326529694303
26472,3.2.1.31,Heparan Sulfate,Serratia proteamaculans,GH1,1,3.23130925643518
26473,3.2.1.31,Heparan Sulfate,Fusobacterium mortiferum,GH1,1,2.6521620634898198
26474,3.2.1.31,Heparan Sulfate,Chromobacterium violaceum,GH1,1,3.65893770870063
26475,3.2.1.31,Heparan Sulfate,Streptococcus suis,GH1,1,4.75869111023251
26476,3.2.1.31,Heparan Sulfate,Halothermothrix orenii,GH1,1,3.3295968544417596
26477,3.2.1.31,Heparan Sulfate,Sanguibacter keddieii,GH1,1,2.85570130833601
26478,3.2.1.31,Heparan Sulfate,Escherichia fergusonii,GH1,1,4.30102444441487
26479,3.2.1.31,Heparan Sulfate,Lactobacillus sakei,GH1,1,3.9063651650561
26480,3.2.1.31,Heparan Sulfate,Sinorhizobium fredii,GH1,1,2.8532250659416802
26481,3.2.1.31,Heparan Sulfate,Kitasatospora setae,GH1,1,2.8978496090872206
26482,3.2.1.31,Heparan Sulfate,Listeria welshimeri,GH1,1,3.1649870925538397
26483,3.2.1.31,Heparan Sulfate,Lactobacillus casei,GH1,1,4.054150519211641
26484,3.2.1.31,Heparan Sulfate,Lactobacillus johnsonii,GH1,1,3.82198804499448
26485,3.2.1.31,Heparan Sulfate,Lactobacillus amylovorus,GH1,1,4.65159310797398
26486,3.2.1.31,Heparan Sulfate,Dickeya dadantii,GH2,1,3.17305321355402
26487,3.2.1.31,Heparan Sulfate,Chitinophaga pinensis,GH2,1,3.13218186064423
26488,3.2.1.31,Heparan Sulfate,Rhizobium etli,GH2,1,2.8013917811185403
26489,3.2.1.31,Heparan Sulfate,Bacteroides xylanisolvens,GH2,1,5.75584866860618
26490,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26491,3.2.1.31,Heparan Sulfate,Koribacter versatilis,GH2,1,2.8713096971713297
26492,3.2.1.31,Heparan Sulfate,Shigella sonnei,GH2,1,4.50932433034907
26493,3.2.1.31,Heparan Sulfate,Bacteroides fragilis,GH2,1,5.3304405525083
26494,3.2.1.31,Heparan Sulfate,Saccharophagus degradans,GH2,0,2.10550242228245
26495,3.2.1.31,Heparan Sulfate,Clavibacter michiganensis,GH2,1,3.01942261166098
26496,3.2.1.31,Heparan Sulfate,Herpetosiphon aurantiacus,GH2,1,2.46721973706614
26497,3.2.1.31,Heparan Sulfate,Agrobacterium radiobacter,GH1,1,2.77307739788969
26498,3.2.1.31,Heparan Sulfate,Caulobacter segnis,GH2,1,2.1633704778562097
26499,3.2.1.31,Heparan Sulfate,Syntrophobacter fumaroxidans,GH2,1,3.0958575103435404
26500,3.2.1.31,Heparan Sulfate,Parabacteroides distasonis,GH2,1,5.50032629968351
26501,3.2.1.31,Heparan Sulfate,Bacillus licheniformis,GH1,1,2.9216934811712
26502,3.2.1.31,Heparan Sulfate,Geobacillus kaustophilus,GH1,1,3.1767992487971197
26503,3.2.1.31,Heparan Sulfate,Bacteroides vulgatus,GH2,1,5.9811943271971
26504,3.2.1.31,Heparan Sulfate,Chitinophaga pinensis,GH2,1,3.13218186064423
26505,3.2.1.31,Heparan Sulfate,Cutibacterium acnes,GH2,1,3.52554168695363
26506,3.2.1.31,Heparan Sulfate,Saccharophagus degradans,GH2,0,2.10550242228245
26507,3.2.1.31,Heparan Sulfate,Streptococcus pyogenes,GH2,1,4.64590972834113
26508,3.2.1.31,Heparan Sulfate,Bacteroides xylanisolvens,GH2,1,5.75584866860618
26509,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
26510,3.2.1.31,Heparan Sulfate,Escherichia coli,GH1,1,4.951896640835541
26511,3.2.1.31,Heparan Sulfate,Shewanella violacea,GH1,1,2.2145050559343
26512,3.2.1.31,Heparan Sulfate,Stigmatella aurantiaca,GH1,1,2.8978496090872206
26513,3.2.1.31,Heparan Sulfate,Clostridium perfringens,GH1,1,4.09243971490905
26514,3.2.1.31,Heparan Sulfate,Klebsiella pneumoniae,GH1,1,3.52749946072475
26515,3.2.1.31,Heparan Sulfate,Shigella dysenteriae,GH2,1,4.38956589949009
26516,3.2.1.31,Heparan Sulfate,Shigella sonnei,GH2,1,4.50932433034907
26517,3.2.1.31,Heparan Sulfate,Bacillus clausii,GH1,1,3.12221444682512
26518,3.2.1.31,Heparan Sulfate,Streptococcus pneumoniae,GH1,1,3.8980096134335898
26519,3.2.1.31,Heparan Sulfate,Lactobacillus plantarum,GH1,1,3.4832886780958905
26520,3.2.1.31,Heparan Sulfate,Micromonospora aurantiaca,GH1,1,2.65674751315687
26521,3.2.1.31,Heparan Sulfate,Lactobacillus plantarum,GH1,1,3.4832886780958905
26522,3.2.1.31,Heparan Sulfate,Methylococcus capsulatus,GH1,1,2.92045983937029
26523,3.2.1.31,Heparan Sulfate,Clostridium beijerinckii,GH1,1,4.1721923270502295
26524,3.2.1.31,Heparan Sulfate,Sodalis glossinidius,GH1,1,3.63934900808927
26525,3.2.1.31,Heparan Sulfate,Streptococcus dysgalactiae,GH1,1,3.64352502583433
26526,3.2.1.31,Heparan Sulfate,Rhodoferax ferrireducens,GH1,1,2.97610080853971
