,taxa,CAZy.ID,pathway_capacity,pathway_completeness_abundance
27623,Lactobacillus acidophilus,GH1,4.39104361631789,1
27624,Segniliparus rotundus,GH1,2.39227622755837,1
27625,Rhizobium etli,GH2,2.8013917811185403,1
27626,Vibrio cholerae,GH1,2.40198353735233,1
27627,Paenibacillus polymyxa,GH1,3.72719395517451,1
27628,Geobacillus sp.,GH2,3.64830473035353,1
27629,Roseiflexus castenholzii,GH1,1.70877001960827,1
27630,Cutibacterium acnes,GH2,3.52554168695363,1
27631,Listeria innocua,GH1,2.6429376335742103,1
27632,Xylanimonas cellulosilytica,GH2,3.1691527315829,1
27633,Bifidobacterium adolescentis,GH2,5.563837622076888,1
27634,Chitinophaga pinensis,GH2,3.13218186064423,1
27635,Bacillus subtilis,GH1,3.02064923105006,1
27636,Escherichia coli,GH1,4.951896640835541,1
27637,Streptococcus pneumoniae,GH2,3.8980096134335898,1
27638,Staphylococcus saprophyticus,GH2,3.06998696544234,1
27639,Clostridium botulinum,GH1,4.05397480666556,1
27640,Escherichia coli,GH2,4.951896640835541,1
27641,Cutibacterium acnes,GH2,3.52554168695363,1
27642,Xanthomonas campestris,GH2,2.8363215345072503,1
27643,Bacillus megaterium,GH1,3.0927288703237497,1
27644,Shigella sonnei,GH2,4.50932433034907,1
27645,Fervidobacterium nodosum,GH1,2.0563753348672,1
27646,Dictyoglomus thermophilum,GH2,2.5979890894941096,1
27647,Escherichia coli,GH30,4.951896640835541,1
27648,Bifidobacterium animalis,GH30,4.3260319423846205,1
27649,Solibacter usitatus,GH2,3.69438217630694,1
27650,Clostridium perfringens,GH2,4.09243971490905,1
27651,Truepera radiovictrix,GH1,2.7502669061636205,1
27652,Erwinia billingiae,GH1,3.24703768471526,1
27653,Rhizobium meliloti,GH2,2.88751945185931,1
27654,Escherichia coli,GH2,4.951896640835541,1
27655,Catenulispora acidiphila,GH1,2.8865341235953905,1
27656,Escherichia coli,GH2,4.951896640835541,1
27657,Arthrobacter sp.,GH1,2.78892272476573,1
27658,Streptococcus pneumoniae,GH1,3.8980096134335898,1
27659,Frankia inefficax,GH1,2.92194199410919,1
27660,Clostridium botulinum,GH30,4.05397480666556,1
27661,Streptomyces ambofaciens,GH1,2.5139691602838,1
27662,Shigella sonnei,GH1,4.50932433034907,1
27663,Cronobacter sakazakii,GH1,3.66391710192657,1
27664,Shigella dysenteriae,GH2,4.38956589949009,1
27665,Shigella boydii,GH2,4.46740066481724,1
27666,Exiguobacterium sp.,GH1,3.6040414012016297,1
27667,Micromonospora aurantiaca,GH2,2.65674751315687,1
27668,Bacillus velezensis,GH1,3.00759183073709,1
27669,Escherichia coli,GH2,4.951896640835541,1
27670,Streptococcus pneumoniae,GH1,3.8980096134335898,1
27671,Leptospira biflexa,GH2,2.6946100080407898,1
27672,Azospirillum sp.,GH1,2.54965315620596,1
27673,Clostridium cellulovorans,GH1,4.29596725530513,1
27674,Bacteroides xylanisolvens,GH2,5.75584866860618,1
27675,[Eubacterium] rectale,GH1,5.645131414141622,1
27676,Porphyromonas gingivalis,GH2,4.20321558316002,1
27677,Paenibacillus sp.,GH2,3.71630119162046,1
27678,Maribacter sp.,GH2,3.44241628507443,1
27679,Spirosoma linguale,GH1,3.53504920678062,1
27680,Cellvibrio japonicus,GH2,2.09748888537804,0
27681,Thermotoga petrophila,GH2,1.9066184025601205,0
27682,Streptomyces avermitilis,GH2,2.5878271851697403,1
27683,Shigella boydii,GH1,4.46740066481724,1
27684,Escherichia coli,GH1,4.951896640835541,1
27685,Escherichia coli,GH2,4.951896640835541,1
27686,Chloroflexus aggregans,GH2,1.31625930423364,1
27687,Pseudarthrobacter chlorophenolicus,GH1,2.7413600039242594,1
27688,Marinomonas sp.,GH1,3.07545145861567,1
27689,Acidobacterium capsulatum,GH2,2.32592530880298,1
27690,Thermobispora bispora,GH1,2.60300281926376,1
27691,[Eubacterium] siraeum,GH2,5.2380596672519015,1
27692,Faecalitalea cylindroides,GH1,5.25380962620252,1
27693,Bacteroides fragilis,GH2,5.3304405525083,1
27694,Catenulispora acidiphila,GH30,2.8865341235953905,1
27695,Streptococcus thermophilus,GH2,3.2381812750938703,1
27696,Cupriavidus pinatubonensis,GH2,3.1646627409203303,1
27697,Myxococcus xanthus,GH1,3.04510264998944,1
27698,Paenibacillus sp.,GH1,3.71630119162046,1
27699,Bacteroides vulgatus,GH2,5.9811943271971,1
27700,Alistipes shahii,GH2,5.50700483183818,1
27701,Leuconostoc lactis,GH2,2.8689330086684603,1
31993,Beutenbergia cavernae,GH89,2.7427122192020805,1
31994,Halanaerobium praevalens,CBM32,3.10914822457602,1
31995,Saccharophagus degradans,CBM32,2.10550242228245,0
31996,Bacteroides fragilis,GH89,5.3304405525083,1
31997,Caulobacter vibrioides,GH89,1.9162779536232,1
31998,Paludibacter propionicigenes,GH89,3.91016074253106,1
31999,Akkermansia muciniphila,GH89,5.31745977923797,1
32000,Cellvibrio japonicus,CBM32,2.09748888537804,0
32001,Bacteroides xylanisolvens,GH89,5.75584866860618,1
32002,Acidobacterium capsulatum,GH89,2.32592530880298,1
32003,Streptomyces bingchenggensis,CBM32,2.54626192656466,1
32004,Caulobacter segnis,GH89,2.1633704778562097,1
32005,Clostridium perfringens,CBM32,4.09243971490905,1
32006,Hahella chejuensis,CBM32,2.20484460903575,0
32007,Caldicellulosiruptor saccharolyticus,CBM32,3.08250230944543,1
32008,Clostridium perfringens,CBM32,4.09243971490905,1
32009,Pedobacter heparinus,GH89,3.537943992320109,1
32010,Chitinophaga pinensis,GH89,3.13218186064423,1
32011,Bacteroides xylanisolvens,CBM32,5.75584866860618,1
32012,Bacteroides thetaiotaomicron,CBM32,5.6683591116453815,1
32013,Roseburia intestinalis,CBM32,5.494855325243268,1
32014,Thermobaculum terrenum,CBM32,2.79176510014744,1
32015,Yersinia enterocolitica,CBM32,3.2066163388761,1
32016,Xanthomonas axonopodis,GH89,1.90226110578444,1
32017,Pedobacter heparinus,GH89,3.537943992320109,1
32018,Bacteroides xylanisolvens,GH89,5.75584866860618,1
32019,Bifidobacterium bifidum,CBM32,5.0138339650387005,1
32020,Zunongwangia profunda,GH89,3.4931793177685697,1
32021,Bacteroides xylanisolvens,GH89,5.75584866860618,1
32022,Bifidobacterium bifidum,CBM32,5.0138339650387005,1
32023,Thermosipho africanus,CBM32,2.11871883183128,0
32024,Stigmatella aurantiaca,CBM32,2.897849609087221,1
32025,Saccharophagus degradans,CBM32,2.10550242228245,0
32026,Stenotrophomonas maltophilia,CBM32,2.8155649179837696,1
32027,Bacteroides xylanisolvens,GH89,5.75584866860618,1
32028,Akkermansia muciniphila,GH89,5.31745977923797,1
32029,Herpetosiphon aurantiacus,CBM32,2.46721973706614,1
32030,Bacteroides fragilis,CBM32,5.3304405525083,1
32031,Xanthomonas campestris,CBM32,2.8363215345072503,1
32032,Pirellula staleyi,CBM32,1.3625267264909802,0
32033,Salinispora arenicola,CBM32,2.4616967147545896,1
32034,Dictyoglomus thermophilum,CBM32,2.5979890894941096,1
32035,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32036,Bacteroides thetaiotaomicron,GH89,5.6683591116453815,1
32037,Streptomyces bingchenggensis,GH89,2.54626192656466,1
32038,Kitasatospora setae,CBM32,2.897849609087221,1
32039,Clostridium cellulovorans,CBM32,4.29596725530513,1
32040,Bacteroides thetaiotaomicron,GH89,5.6683591116453815,1
32041,Kitasatospora setae,CBM32,2.897849609087221,1
32042,Streptomyces bingchenggensis,GH89,2.54626192656466,1
32043,Stenotrophomonas maltophilia,CBM32,2.8155649179837696,1
32044,Streptomyces ambofaciens,CBM32,2.5139691602838,1
32045,Clostridium perfringens,CBM32,4.09243971490905,1
32046,Clostridium perfringens,CBM32,4.09243971490905,1
32047,Bacteroides fragilis,CBM32,5.3304405525083,1
32048,Streptococcus suis,CBM32,4.75869111023251,1
32049,Bacteroides fragilis,GH89,5.3304405525083,1
32050,Prevotella ruminicola,GH89,4.4647447951226695,1
32051,Clostridium perfringens,GH89,4.09243971490905,1
32052,Salinispora arenicola,CBM32,2.4616967147545896,1
32053,Anaerococcus prevotii,CBM32,3.5784568430054504,1
32054,Bifidobacterium bifidum,CBM32,5.0138339650387005,1
32055,Clostridium perfringens,CBM32,4.09243971490905,1
32056,Paenibacillus sp.,CBM32,3.71630119162046,1
32057,Streptomyces bingchenggensis,CBM32,2.54626192656466,1
32058,Paenibacillus sp.,CBM32,3.71630119162046,1
32059,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32060,Herpetosiphon aurantiacus,CBM32,2.46721973706614,1
32061,Paenibacillus sp.,CBM32,3.71630119162046,1
32062,Clostridium perfringens,CBM32,4.09243971490905,1
32063,Streptococcus mitis,CBM32,4.43215794895412,1
32064,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32065,Kitasatospora setae,CBM32,2.897849609087221,1
32066,Bacteroides vulgatus,GH89,5.9811943271971,1
32067,Brachybacterium faecium,GH89,2.32273342410733,1
32068,Vibrio vulnificus,CBM32,1.6258698866676202,0
32069,Bacillus cereus,CBM32,3.0808679577612503,1
32070,Streptomyces scabiei,CBM32,2.58395741874664,1
32071,Bifidobacterium bifidum,CBM32,5.0138339650387005,1
32072,Opitutus terrae,CBM32,2.84900016087073,1
32073,Burkholderia lata,CBM32,2.63378829647052,1
32074,Micromonospora aurantiaca,CBM32,2.65674751315687,1
32075,Bacteroides thetaiotaomicron,CBM32,5.6683591116453815,1
32076,Stigmatella aurantiaca,CBM32,2.897849609087221,1
32077,Bacteroides fragilis,CBM32,5.3304405525083,1
32078,Bifidobacterium bifidum,GH89,5.0138339650387005,1
32079,Streptosporangium roseum,CBM32,2.7452359403686297,1
32080,Streptococcus mitis,CBM32,4.43215794895412,1
32081,Herpetosiphon aurantiacus,CBM32,2.46721973706614,1
32082,Streptomyces griseus,CBM32,2.6881320451680497,1
32083,Cutibacterium acnes,CBM32,3.52554168695363,1
32084,Desulfofarcimen acetoxidans,CBM32,3.80884558126227,1
32085,Geobacillus sp.,CBM32,3.64830473035353,1
32086,Bacteroides vulgatus,CBM32,5.9811943271971,1
32087,Stigmatella aurantiaca,CBM32,2.897849609087221,1
32088,Lactococcus lactis,CBM32,4.5353188775982005,1
32089,Streptomyces bingchenggensis,CBM32,2.54626192656466,1
32090,Kitasatospora setae,CBM32,2.897849609087221,1
32091,Salinispora arenicola,CBM32,2.4616967147545896,1
32092,Lactobacillus plantarum,CBM32,3.4832886780958905,1
32093,Bacteroides xylanisolvens,CBM32,5.75584866860618,1
32094,Streptomyces griseus,CBM32,2.6881320451680497,1
32095,Saccharophagus degradans,CBM32,2.10550242228245,0
32096,Pectobacterium carotovorum,CBM32,3.14644261114384,1
32097,Streptomyces ambofaciens,CBM32,2.5139691602838,1
32098,Streptococcus equi,CBM32,3.49121082104918,1
32099,Streptomyces bingchenggensis,CBM32,2.54626192656466,1
32100,Colwellia psychrerythraea,CBM32,2.10908848869395,1
32101,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32102,Kitasatospora setae,CBM32,2.897849609087221,1
32103,Kribbella flavida,CBM32,2.57475751184268,1
32104,Herpetosiphon aurantiacus,CBM32,2.46721973706614,1
32105,Stenotrophomonas maltophilia,CBM32,2.8155649179837696,1
32106,Streptosporangium roseum,CBM32,2.7452359403686297,1
32107,Streptococcus pneumoniae,CBM32,3.8980096134335898,1
32108,Zunongwangia profunda,CBM32,3.4931793177685697,1
32109,Arcanobacterium haemolyticum,CBM32,3.0457762626987006,1
32110,Geobacillus sp.,CBM32,3.64830473035353,1
32111,Flavobacterium johnsoniae,CBM32,3.52515534105155,1
32112,Streptomyces bingchenggensis,CBM32,2.54626192656466,1
32113,Paenibacillus sp.,CBM32,3.71630119162046,1
32114,Bacteroides fragilis,CBM32,5.3304405525083,1
32115,Bacteroides thetaiotaomicron,CBM32,5.6683591116453815,1
32116,Bifidobacterium bifidum,CBM32,5.0138339650387005,1
32117,Nocardiopsis dassonvillei,CBM32,2.73171608767385,1
32118,Streptococcus pneumoniae,CBM32,3.8980096134335898,1
32119,Clostridium perfringens,CBM32,4.09243971490905,1
32120,Teredinibacter turnerae,CBM32,2.45569995384992,1
32121,Paenibacillus sp.,CBM32,3.71630119162046,1
32122,Streptococcus pneumoniae,CBM32,3.8980096134335898,1
32123,Kribbella flavida,CBM32,2.57475751184268,1
32124,Cellvibrio japonicus,CBM32,2.09748888537804,0
32125,Stigmatella aurantiaca,CBM32,2.897849609087221,1
32126,Bacteroides thetaiotaomicron,CBM32,5.6683591116453815,1
32127,Streptococcus pneumoniae,CBM32,3.8980096134335898,1
32128,Methylococcus capsulatus,CBM32,2.92045983937029,1
32129,Kitasatospora setae,CBM32,2.897849609087221,1
32130,Paenibacillus sp.,CBM32,3.71630119162046,1
32131,Kitasatospora setae,CBM32,2.897849609087221,1
32132,Burkholderia glumae,CBM32,3.0624518281896096,1
32133,Stackebrandtia nassauensis,CBM32,2.7054078848331,1
32134,Chitinophaga pinensis,CBM32,3.13218186064423,1
32135,Desulfitobacterium hafniense,CBM32,3.84951197132384,1
32136,Bifidobacterium longum,CBM32,5.04975962481765,1
32137,Prevotella ruminicola,CBM32,4.4647447951226695,1
32138,Paenibacillus sp.,CBM32,3.71630119162046,1
32139,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32140,Bifidobacterium bifidum,CBM32,5.0138339650387005,1
32141,Microbacterium sp.,CBM32,0.9936449051167572,0
32142,Streptomyces bingchenggensis,CBM32,2.54626192656466,1
32143,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32144,Paenibacillus polymyxa,CBM32,3.72719395517451,1
32145,Clostridium paraputrificum,CBM32,2.9732911426663304,1
32146,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32147,Salmonella arizonae,CBM32,3.76920676611681,1
32148,Streptosporangium roseum,CBM32,2.7452359403686297,1
32149,Streptococcus pneumoniae,CBM32,3.8980096134335898,1
32150,Caldicellulosiruptor kronotskyensis,CBM32,3.16266917664214,1
32151,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32152,Stigmatella aurantiaca,CBM32,2.897849609087221,1
32153,Haliangium ochraceum,CBM32,2.9062750286402403,1
32154,Paenibacillus sp.,CBM32,3.71630119162046,1
32155,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32156,Saccharophagus degradans,CBM32,2.10550242228245,0
32157,Chitinophaga pinensis,CBM32,3.13218186064423,1
32158,Haliangium ochraceum,CBM32,2.9062750286402403,1
32159,Bacteroides fragilis,CBM32,5.3304405525083,1
32160,Streptococcus suis,CBM32,4.75869111023251,1
32161,Paenibacillus polymyxa,CBM32,3.72719395517451,1
32162,Stigmatella aurantiaca,CBM32,2.897849609087221,1
32163,Xylella fastidiosa,CBM32,2.313735638305109,1
32164,Streptosporangium roseum,CBM32,2.7452359403686297,1
32165,Segniliparus rotundus,CBM32,2.39227622755837,1
32166,Saccharophagus degradans,CBM32,2.10550242228245,0
32167,Desulfitobacterium hafniense,CBM32,3.84951197132384,1
32168,Streptococcus pneumoniae,CBM32,3.8980096134335898,1
32169,Salinispora tropica,CBM32,2.51207408270967,1
32170,Streptosporangium roseum,CBM32,2.7452359403686297,1
32171,Bifidobacterium bifidum,CBM32,5.0138339650387005,1
32172,Desulfofarcimen acetoxidans,CBM32,3.80884558126227,1
32173,Flavobacterium johnsoniae,GH89,3.52515534105155,1
32174,Clostridium beijerinckii,CBM32,4.1721923270502295,1
32175,Streptomyces scabiei,GH89,2.58395741874664,1
32176,Saccharophagus degradans,CBM32,2.10550242228245,0
32177,Brevibacillus brevis,CBM32,3.5894698447259503,1
32178,Stigmatella aurantiaca,CBM32,2.897849609087221,1
32179,Clostridium perfringens,CBM32,4.09243971490905,1
32180,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32181,Chitinophaga pinensis,CBM32,3.13218186064423,1
32182,Cutibacterium acnes,CBM32,3.52554168695363,1
32183,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32184,Bacteroides fragilis,CBM32,5.3304405525083,1
32185,Streptomyces ambofaciens,CBM32,2.5139691602838,1
32186,Colwellia psychrerythraea,CBM32,2.10908848869395,1
32187,Clostridium perfringens,CBM32,4.09243971490905,1
32188,Paenibacillus sp.,CBM32,3.71630119162046,1
32189,Streptomyces griseus,CBM32,2.6881320451680497,1
32190,Myxococcus xanthus,CBM32,3.04510264998944,1
32191,Streptosporangium roseum,CBM32,2.7452359403686297,1
32192,Bacteroides thetaiotaomicron,CBM32,5.6683591116453815,1
32193,Chitinophaga pinensis,CBM32,3.13218186064423,1
32194,Bacteroides vulgatus,CBM32,5.9811943271971,1
32195,Caldicellulosiruptor kronotskyensis,CBM32,3.16266917664214,1
32196,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32197,Paenibacillus sp.,CBM32,3.71630119162046,1
32198,Clostridium perfringens,CBM32,4.09243971490905,1
32199,Bacillus cereus,CBM32,3.0808679577612503,1
32200,Kribbella flavida,CBM32,2.57475751184268,1
32201,Bifidobacterium longum,CBM32,5.04975962481765,1
32202,Paenibacillus sp.,CBM32,3.71630119162046,1
32203,Kribbella flavida,CBM32,2.57475751184268,1
32204,Paenibacillus polymyxa,CBM32,3.72719395517451,1
32205,Paenibacillus sp.,CBM32,3.71630119162046,1
32206,Bacteroides xylanisolvens,CBM32,5.75584866860618,1
32207,Streptosporangium roseum,CBM32,2.7452359403686297,1
32208,Dickeya dadantii,CBM32,3.17305321355402,1
32209,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32210,Streptococcus pneumoniae,CBM32,3.8980096134335898,1
32211,Herpetosiphon aurantiacus,CBM32,2.46721973706614,1
32212,Streptomyces bingchenggensis,CBM32,2.54626192656466,1
32213,Caldicellulosiruptor kronotskyensis,CBM32,3.16266917664214,1
32214,Streptomyces scabiei,CBM32,2.58395741874664,1
32215,Kitasatospora setae,CBM32,2.897849609087221,1
32216,Streptosporangium roseum,CBM32,2.7452359403686297,1
32217,Streptomyces bingchenggensis,CBM32,2.54626192656466,1
32218,Burkholderia cenocepacia,CBM32,2.6632988534707205,1
32219,Micromonospora aurantiaca,CBM32,2.65674751315687,1
32220,Lachnoclostridium phytofermentans,CBM32,4.4406206293143,1
32221,Streptosporangium roseum,CBM32,2.7452359403686297,1
32222,Streptomyces griseus,CBM32,2.6881320451680497,1
32223,Pedobacter heparinus,CBM32,3.537943992320109,1
32224,Akkermansia muciniphila,CBM32,5.31745977923797,1
32225,Streptomyces ambofaciens,CBM32,2.5139691602838,1
32226,Kribbella flavida,CBM32,2.57475751184268,1
32227,Paludibacter propionicigenes,CBM32,3.91016074253106,1
32228,Chitinophaga pinensis,CBM32,3.13218186064423,1
32229,Saccharopolyspora erythraea,CBM32,2.8299543305236,1
32230,Kitasatospora setae,CBM32,2.897849609087221,1
32231,Caldicellulosiruptor owensensis,CBM32,3.1050775947591096,1
32232,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32233,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32234,Sanguibacter keddieii,CBM32,2.85570130833601,1
32235,Streptosporangium roseum,CBM32,2.7452359403686297,1
32236,Hahella chejuensis,CBM32,2.20484460903575,0
32237,Saccharophagus degradans,CBM32,2.10550242228245,0
32238,Caldicellulosiruptor hydrothermalis,CBM32,3.0839060662181,1
32239,Streptomyces scabiei,CBM32,2.58395741874664,1
32240,Kribbella flavida,CBM32,2.57475751184268,1
32241,Paenibacillus polymyxa,CBM32,3.72719395517451,1
32242,Streptococcus pneumoniae,CBM32,3.8980096134335898,1
32243,Cellvibrio japonicus,CBM32,2.09748888537804,0
32244,Myxococcus xanthus,CBM32,3.04510264998944,1
32245,Bacteroides thetaiotaomicron,CBM32,5.6683591116453815,1
32246,Clostridium cellulovorans,CBM32,4.29596725530513,1
32247,Streptomyces ambofaciens,GH89,2.5139691602838,1
32248,Lachnoclostridium phytofermentans,CBM32,4.4406206293143,1
32249,Lactobacillus johnsonii,CBM32,3.82198804499448,1
32250,Lactococcus lactis,CBM32,4.5353188775982005,1
32251,Chitinophaga pinensis,CBM32,3.13218186064423,1
32252,Sorangium cellulosum,CBM32,2.50258378723307,1
32253,Clostridium perfringens,CBM32,4.09243971490905,1
32254,Chitinophaga pinensis,CBM32,3.13218186064423,1
32255,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32256,Saccharophagus degradans,CBM32,2.10550242228245,0
32257,Beutenbergia cavernae,CBM32,2.7427122192020805,1
32258,Haliangium ochraceum,CBM32,2.9062750286402403,1
32259,Haliangium ochraceum,CBM32,2.9062750286402403,1
32260,Caldicellulosiruptor kronotskyensis,CBM32,3.16266917664214,1
32261,Mycoplasma crocodyli,CBM32,2.71791587658722,1
32262,Kitasatospora setae,CBM32,2.897849609087221,1
32263,Bacteroides fragilis,CBM32,5.3304405525083,1
32264,Clostridium perfringens,CBM32,4.09243971490905,1
32265,Stenotrophomonas maltophilia,CBM32,2.8155649179837696,1
32266,Bacteroides fragilis,CBM32,5.3304405525083,1
32267,Bifidobacterium bifidum,CBM32,5.0138339650387005,1
32268,Xylella fastidiosa,CBM32,2.313735638305109,1
32269,Brevundimonas subvibrioides,CBM32,2.5254862740124504,1
32270,Dyadobacter fermentans,CBM32,3.41798356307307,1
32271,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32272,Bifidobacterium bifidum,CBM32,5.0138339650387005,1
32273,Bacteroides thetaiotaomicron,CBM32,5.6683591116453815,1
32274,Paenibacillus sp.,CBM32,3.71630119162046,1
32275,Bacteroides thetaiotaomicron,CBM32,5.6683591116453815,1
32276,Streptosporangium roseum,CBM32,2.7452359403686297,1
32277,Mycobacterium marinum,CBM32,2.21015986971309,0
32278,Myxococcus xanthus,CBM32,3.04510264998944,1
32279,Streptococcus pneumoniae,CBM32,3.8980096134335898,1
32280,Nocardiopsis dassonvillei,CBM32,2.73171608767385,1
32281,Streptosporangium roseum,CBM32,2.7452359403686297,1
32282,Myxococcus fulvus,CBM32,3.0877582637242096,1
32283,Burkholderia ambifaria,CBM32,2.82251976837784,1
32284,Caldicellulosiruptor kronotskyensis,CBM32,3.16266917664214,1
32285,Bacteroides thetaiotaomicron,CBM32,5.6683591116453815,1
32286,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32287,Spirochaeta thermophila,CBM32,3.4127553157188304,1
32288,Stackebrandtia nassauensis,GH89,2.7054078848331,1
32289,Stigmatella aurantiaca,CBM32,2.897849609087221,1
32290,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32291,Lachnoclostridium phytofermentans,CBM32,4.4406206293143,1
32292,Teredinibacter turnerae,CBM32,2.45569995384992,1
32293,Ruminiclostridium cellulolyticum,CBM32,4.26150962751106,1
32294,Streptococcus pneumoniae,CBM32,3.8980096134335898,1
32295,Pedobacter heparinus,GH89,3.537943992320109,1
32296,Myxococcus xanthus,CBM32,3.04510264998944,1
32297,Planctopirus limnophila,CBM32,0.835346957077611,0
32298,Saccharophagus degradans,CBM32,2.10550242228245,0
32299,Saccharophagus degradans,CBM32,2.10550242228245,0
32300,Kribbella flavida,CBM32,2.57475751184268,1
32301,Ralstonia solanacearum,CBM32,2.7789907825913,1
32302,Bacteroides fragilis,CBM32,5.3304405525083,1
32303,Chitinophaga pinensis,CBM32,3.13218186064423,1
32304,Dictyoglomus turgidum,CBM32,2.6981981026454003,1
32305,Hungateiclostridium thermocellum,CBM32,4.16124436304105,1
32306,Bacteroides fragilis,CBM32,5.3304405525083,1
32307,Bacteroides vulgatus,CBM32,5.9811943271971,1
32308,Rubrobacter xylanophilus,CBM32,2.51207408270967,1
32309,Saccharophagus degradans,CBM32,2.10550242228245,0
32310,Pseudoalteromonas atlantica,CBM32,2.3419495330725297,1
32311,Hahella chejuensis,CBM32,2.20484460903575,0
32312,Myxococcus xanthus,CBM32,3.04510264998944,1
32313,Bacillus halodurans,CBM32,3.3823162016370296,1
32314,Streptomyces ambofaciens,CBM32,2.5139691602838,1
32315,Stigmatella aurantiaca,CBM32,2.897849609087221,1
32316,Streptomyces griseus,CBM32,2.6881320451680497,1
32317,Clostridium perfringens,CBM32,4.09243971490905,1
32318,Geobacillus sp.,CBM32,3.64830473035353,1
32319,Hahella chejuensis,CBM32,2.20484460903575,0
32320,Ralstonia pickettii,CBM32,3.12189921114726,1
32321,Lachnoclostridium phytofermentans,CBM32,4.4406206293143,1
32322,Kribbella flavida,CBM32,2.57475751184268,1
32323,Geobacillus sp.,CBM32,3.64830473035353,1
32324,Actinosynnema mirum,CBM32,2.69871879128583,1
32325,Salinispora tropica,CBM32,2.51207408270967,1
32326,Alistipes shahii,CBM32,5.50700483183818,1
32327,Thermosipho melanesiensis,CBM32,1.89473619808297,0
32328,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32329,Bifidobacterium bifidum,CBM32,5.0138339650387005,1
32330,Bacteroides thetaiotaomicron,GH89,5.6683591116453815,1
32331,Stackebrandtia nassauensis,GH89,2.7054078848331,1
32332,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32333,Streptomyces griseus,CBM32,2.6881320451680497,1
32334,Clostridium perfringens,GH89,4.09243971490905,1
32335,Streptomyces scabiei,CBM32,2.58395741874664,1
32336,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32337,Streptococcus equi,CBM32,3.49121082104918,1
32338,Bifidobacterium bifidum,CBM32,5.0138339650387005,1
32339,Bifidobacterium longum,CBM32,5.04975962481765,1
32340,Stigmatella aurantiaca,CBM32,2.897849609087221,1
32341,Cellvibrio japonicus,CBM32,2.09748888537804,0
32342,Streptococcus pneumoniae,CBM32,3.8980096134335898,1
32343,Spirochaeta thermophila,CBM32,3.4127553157188304,1
32344,Clostridium perfringens,CBM32,4.09243971490905,1
32345,Paenibacillus sp.,CBM32,3.71630119162046,1
32346,Bacteroides vulgatus,CBM32,5.9811943271971,1
32347,Caldicellulosiruptor kronotskyensis,CBM32,3.16266917664214,1
32348,Stigmatella aurantiaca,CBM32,2.897849609087221,1
32349,Streptosporangium roseum,CBM32,2.7452359403686297,1
32350,Geobacillus sp.,CBM32,3.64830473035353,1
32351,Salinispora arenicola,CBM32,2.4616967147545896,1
32352,Ruminiclostridium cellulolyticum,CBM32,4.26150962751106,1
32353,Enterococcus faecalis,CBM32,4.49339211643988,1
32354,Caldicellulosiruptor hydrothermalis,CBM32,3.0839060662181,1
32355,Bacteroides thetaiotaomicron,CBM32,5.6683591116453815,1
32356,Atopobium parvulum,CBM32,3.85293042104056,1
32357,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32358,Streptomyces scabiei,CBM32,2.58395741874664,1
32359,Streptosporangium roseum,CBM32,2.7452359403686297,1
32360,Stigmatella aurantiaca,CBM32,2.897849609087221,1
32361,Stigmatella aurantiaca,CBM32,2.897849609087221,1
32362,Streptomyces griseus,CBM32,2.6881320451680497,1
32363,Bacteroides fragilis,CBM32,5.3304405525083,1
32364,Frankia alni,CBM32,2.65094769406345,1
32365,Haliangium ochraceum,CBM32,2.9062750286402403,1
32366,Prevotella ruminicola,CBM32,4.4647447951226695,1
32367,Geobacillus sp.,CBM32,3.64830473035353,1
32368,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32369,Ruminiclostridium cellulolyticum,CBM32,4.26150962751106,1
32370,Arcanobacterium haemolyticum,CBM32,3.0457762626987006,1
32371,Opitutus terrae,CBM32,2.84900016087073,1
32372,Streptococcus pneumoniae,CBM32,3.8980096134335898,1
32373,Kitasatospora setae,CBM32,2.897849609087221,1
32374,Saccharophagus degradans,CBM32,2.10550242228245,0
32375,Alistipes shahii,GH89,5.50700483183818,1
32376,Streptomyces bingchenggensis,CBM32,2.54626192656466,1
32377,Saccharophagus degradans,CBM32,2.10550242228245,0
32378,Streptosporangium roseum,CBM32,2.7452359403686297,1
